 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	37.697	85.812	229	168	7436980	32475.895	13464.107	29567.000	14382	65535	687.127	28.707	5.118	1.767	0.416	1.778	687.325	28.851	5.101	683	23	3	9	12	5
2	29.631	71.851	180	118	7105976	39477.645	18447.520	35784.500	14186	65535	846.644	245.033	5.367	1.716	0.245	1.705	846.658	245.057	5.329	843	241	3	9	9	5
3	35.721	88.951	217	160	7438057	34276.762	14747.520	32012.000	14275	65535	729.221	266.714	4.779	1.979	0.685	1.943	729.209	266.799	4.803	727	259	3	6	16	4
4	33.417	79.953	203	136	7729730	38077.488	17735.912	33426.000	14621	65535	684.438	303.187	5.443	1.769	0.273	1.757	684.620	303.109	5.389	679	298	3	11	10	5
5	27.820	70.851	169	116	6132490	36286.922	16949.527	33217.000	14218	65535	685.491	350.503	5.290	1.682	0.306	1.660	685.499	350.427	5.278	682	346	3	8	10	5
6	55.146	111.947	335	199	12872221	38424.539	17686.121	37736.000	14365	65535	551.818	406.116	5.116	2.110	0.282	2.102	551.893	406.189	5.093	546	400	3	12	12	5
7	21.894	58.921	133	102	4287746	32238.691	13433.243	28656.000	14206	65535	778.128	409.398	4.910	1.518	0.363	1.485	778.131	409.358	4.865	776	404	3	6	11	4
8	68.973	151.972	419	299	12070232	28807.236	11766.925	24861.000	14213	57858	738.136	419.427	4.706	2.396	0.727	2.336	738.409	419.139	4.670	732	410	3	13	20	4
9	45.104	97.571	274	170	11159655	40728.668	19063.447	39236.000	14284	65535	563.066	475.814	5.613	1.994	0.336	1.969	563.130	475.785	5.596	559	470	3	9	11	6
10	25.186	71.162	153	108	5422786	35443.047	16215.772	32600.000	14367	65535	591.190	495.980	4.843	1.643	0.358	1.661	591.064	495.822	4.865	587	492	3	10	8	5
11	32.264	77.266	196	119	8434483	43033.078	20387.625	45146.500	14419	65535	660.571	519.592	5.500	1.884	0.410	1.807	660.592	519.598	5.523	657	516	3	8	8	6
12	24.857	66.163	151	100	5578912	36946.438	17782.982	32288.000	14213	65535	693.675	547.179	4.649	1.656	0.275	1.672	693.731	547.150	4.658	690	544	3	9	8	5
13	23.046	66.300	140	106	4458020	31843.000	14475.826	28107.000	14219	65535	632.193	567.229	4.893	1.588	0.390	1.571	632.324	567.357	4.889	628	563	3	9	9	5
14	21.071	64.644	128	109	3104123	24250.961	8676.569	22064.000	14233	53208	686.773	586.992	4.312	1.431	0.330	1.441	686.604	587.074	4.301	683	582	3	9	10	4
15	30.618	76.643	186	123	6980891	37531.672	17696.115	34359.000	14234	65535	580.312	609.269	5.376	1.784	0.374	1.751	580.276	609.205	5.320	577	604	3	8	11	5
16	8.889	38.372	54	53	1026971	19017.982	3812.557	17587.500	14280	27384	693.130	684.111	4.222	1.062	0.333	1.020	693.023	684.114	4.189	690	681	3	8	8	3
17	36.709	90.882	223	150	7581883	33999.477	15263.294	33080.000	14258	65535	629.749	696.072	5.022	1.870	0.432	1.934	629.822	696.345	4.989	626	690	3	9	12	5
18	45.269	114.533	275	198	9431401	34296.004	17878.127	26118.000	14194	65535	651.535	761.196	5.193	2.135	0.591	2.093	651.851	761.774	5.280	645	754	3	13	14	5
19	43.623	116.842	265	200	8217516	31009.494	14018.284	26550.000	14302	65535	556.498	777.932	5.936	2.301	0.829	2.179	556.292	778.359	5.706	551	770	3	12	14	7
20	27.655	67.608	168	125	4466691	26587.447	10184.486	23324.000	14322	55786	612.720	786.929	4.107	1.581	0.297	1.607	612.595	786.859	4.114	608	783	3	10	10	4
21	22.552	76.192	137	126	2871209	20957.730	5214.013	19821.000	14279	39622	590.635	796.365	4.219	1.491	0.459	1.522	590.470	796.299	4.195	585	792	3	12	10	3
22	27.326	73.746	166	129	4195859	25276.260	9074.216	22438.000	14213	48930	593.639	810.060	4.006	1.642	0.436	1.608	593.543	810.021	3.998	588	806	3	13	9	3
23	10.206	41.337	62	61	1228546	19815.258	4760.670	18890.000	14239	35812	624.242	813.113	4.258	1.147	0.425	1.132	624.249	812.949	4.232	621	810	3	8	9	3
24	7.078	29.237	43	42	923561	21478.162	5247.886	20038.000	14431	33205	626.837	824.814	4.372	0.965	0.320	0.938	626.813	824.856	4.302	624	822	3	7	6	3
25	17.778	55.438	108	93	2533543	23458.732	8154.760	21398.000	14317	45440	729.472	844.296	4.194	1.339	0.287	1.357	729.377	844.307	4.177	725	840	3	10	9	3
26	16.461	51.784	100	82	2406534	24065.340	7739.065	22193.500	14345	47888	888.250	33.220	5.110	1.332	0.256	1.300	888.271	33.286	5.119	885	29	4	9	10	3
27	2.140	17.618	13	13	235106	18085.076	3446.469	16937.000	14254	26183	726.769	46.538	4.923	0.795	0.354	0.718	726.813	46.585	4.928	724	45	4	7	4	2
28	20.083	52.751	122	85	4429556	36307.836	17702.674	31409.000	14298	65535	707.393	57.492	5.664	1.507	0.220	1.532	707.393	57.473	5.655	704	55	4	8	6	4
29	37.367	99.328	227	171	7261518	31989.066	14445.051	28828.000	14289	65535	795.921	105.634	5.132	2.021	0.668	2.111	796.017	105.614	5.165	791	98	4	11	16	4
30	22.552	62.164	137	93	5239570	38245.035	18877.449	33855.000	14307	65535	691.847	110.307	5.876	1.648	0.358	1.590	691.949	110.359	5.831	689	106	4	7	8	5
31	19.589	53.681	119	80	3935116	33068.203	16045.046	27631.000	14201	65535	715.076	127.908	5.521	1.493	0.186	1.515	715.077	127.899	5.539	711	125	4	8	7	4
32	17.778	53.266	108	91	2548035	23592.916	7569.212	21816.500	14242	49138	805.898	145.713	5.148	1.349	0.268	1.337	805.807	145.732	5.138	803	142	4	8	8	3
33	27.655	75.332	168	137	4751483	28282.637	10285.509	28438.000	14253	52292	695.917	151.935	5.452	1.651	0.503	1.694	695.879	151.980	5.453	691	147	4	10	11	4
34	14.157	44.924	86	69	2377109	27640.803	11268.769	25134.000	14294	61278	874.942	154.791	5.105	1.304	0.269	1.254	875.001	154.759	5.153	872	151	4	7	8	4
35	19.589	55.130	119	88	4610713	38745.488	17635.371	34247.000	14304	65535	828.193	158.807	5.462	1.540	0.330	1.574	828.238	158.803	5.430	825	154	4	7	9	4
36	54.487	112.566	331	222	11743120	35477.703	16384.105	30544.000	14269	65535	843.897	189.985	5.483	2.195	0.581	2.152	844.190	189.621	5.450	838	185	4	14	13	4
37	25.680	63.921	156	108	5366607	34401.328	15717.610	30311.000	14389	65535	701.301	191.756	5.692	1.592	0.253	1.619	701.228	191.646	5.721	697	188	4	9	8	4
