Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
157	304	157	120	11461	73.000	0.000	73.000	73	73	824.586	552.554	4.299	3.542	1.381	3.027	824.586	552.554	4.299	820	549	2	12	10	6
173	298	173	138	12975	75.000	0.000	75.000	75	75	800.734	556.728	3.971	3.421	1.155	3.454	800.734	556.728	3.971	795	553	2	12	9	5
256	452	256	194	18944	74.000	0.000	74.000	74	74	812.820	554.324	4.062	4.445	1.932	4.277	812.820	554.324	4.062	805	548	2	14	16	5
291	466	291	209	228887	786.553	41.738	789.000	77	789	756.742	570.543	4.512	4.292	1.522	4.156	756.745	570.548	4.520	751	565	2	14	12	7
101	170	101	79	7878	78.000	0.000	78.000	78	78	821.842	570.030	3.911	2.587	0.701	2.532	821.842	570.030	3.911	819	567	2	8	7	4
159	278	159	111	12561	79.000	0.000	79.000	79	79	838.176	570.560	4.761	3.141	0.794	3.077	838.176	570.560	4.761	834	566	2	9	10	6
559	764	559	337	45279	81.000	0.000	81.000	81	81	850.860	572.381	6.404	4.913	1.403	4.936	850.859	572.381	6.404	843	565	2	14	15	12
225	358	225	171	18000	80.000	0.000	80.000	80	80	807.996	569.760	4.098	4.083	1.646	4.077	807.996	569.760	4.098	805	563	2	8	14	5
310	524	310	244	30753	99.203	201.442	83.000	82	2595	816.145	579.535	4.368	4.545	1.597	4.658	816.285	578.876	4.798	809	573	2	14	15	6
253	392	253	179	21252	84.000	0.000	84.000	84	84	831.020	578.344	4.209	4.143	1.470	4.197	831.020	578.344	4.209	826	572	2	10	13	6
254	504	254	210	258846	1019.079	1077.160	87.000	87	2259	794.764	585.264	5.114	4.555	1.763	4.511	792.907	588.387	6.226	788	577	2	14	16	7
120	214	120	95	10560	88.000	0.000	88.000	88	88	835.817	587.650	3.742	2.876	0.873	2.815	835.817	587.650	3.742	831	585	2	10	6	4
56	108	56	47	4984	89.000	0.000	89.000	89	89	804.089	590.839	3.946	1.988	0.440	2.096	804.089	590.839	3.946	802	589	2	5	5	4
173	298	173	139	15570	90.000	0.000	90.000	90	90	836.295	596.549	3.780	3.717	1.485	3.702	836.295	596.549	3.780	831	592	2	11	11	4
169	306	169	139	137683	814.692	56.000	819.000	91	819	847.763	597.692	4.911	3.407	1.180	3.345	847.772	597.696	4.927	845	592	2	6	12	8
244	360	244	175	22448	92.000	0.000	92.000	92	92	731.930	602.656	4.258	4.012	1.334	3.867	731.930	602.656	4.258	727	598	2	13	12	6
375	724	375	319	338349	902.264	726.091	1552.000	93	1552	815.424	601.432	4.184	5.663	2.447	5.587	816.294	604.891	4.403	810	590	2	14	22	6
160	298	160	138	131746	823.412	58.028	828.000	94	828	779.638	605.219	3.987	3.497	1.320	3.471	779.642	605.226	3.999	774	602	2	11	9	6
142	284	142	120	13632	96.000	0.000	96.000	96	96	847.507	607.782	5.739	3.140	1.090	3.229	847.507	607.782	5.739	842	605	2	11	7	8
173	308	173	141	16781	97.000	0.000	97.000	97	97	852.116	627.786	4.254	3.524	1.214	3.445	852.116	627.786	4.254	848	624	2	11	10	5
116	238	116	100	129976	1120.483	673.057	1561.000	101	1561	810.681	647.284	3.888	3.282	1.263	3.377	810.286	648.778	4.012	808	642	2	7	11	5
35	114	35	35	62774	1793.543	422.259	1896.000	103	1896	833.229	644.971	4.029	2.350	1.122	2.261	833.270	644.941	4.116	832	640	2	4	9	4
139	256	139	114	174363	1254.410	350.288	1562.000	104	1562	778.799	648.223	4.288	3.473	1.256	3.495	778.555	648.929	4.426	776	642	2	7	12	6
145	246	145	119	15225	105.000	0.000	105.000	105	105	766.476	657.021	3.890	3.346	1.322	3.265	766.476	657.021	3.890	763	652	2	9	11	4
262	416	262	188	27772	106.000	0.000	106.000	106	106	820.405	656.607	4.714	4.150	1.578	3.866	820.405	656.607	4.714	816	648	2	10	15	7
160	292	160	117	17280	108.000	0.000	108.000	108	108	844.312	665.944	4.713	3.264	1.025	3.126	844.312	665.944	4.713	838	662	2	11	9	6
422	710	422	337	379928	900.303	67.859	897.000	897	2291	738.652	660.652	4.251	5.816	2.636	5.504	738.657	660.649	4.258	730	651	2	18	20	6
125	230	125	105	13625	109.000	0.000	109.000	109	109	832.784	680.016	3.976	3.021	1.056	2.996	832.784	680.016	3.976	830	675	2	7	10	6
299	532	299	231	279026	933.197	134.030	932.000	110	2933	812.080	684.261	4.475	4.436	1.626	4.311	812.108	684.252	4.515	807	678	2	15	14	7
280	480	280	219	31640	113.000	0.000	113.000	113	113	770.339	689.754	3.918	4.357	1.554	4.347	770.339	689.753	3.918	764	685	2	14	12	5
258	476	258	205	241639	936.585	72.715	943.000	115	943	848.872	691.942	4.411	4.684	2.009	4.556	848.869	691.949	4.427	840	688	2	17	10	5
68	150	68	59	8024	118.000	0.000	118.000	118	118	842.059	702.868	3.735	2.310	0.815	2.256	842.059	702.868	3.735	839	700	2	7	8	4
551	788	551	353	66120	120.000	0.000	120.000	120	120	830.200	707.995	5.265	5.444	1.949	5.052	830.200	707.995	5.265	824	697	2	14	21	9
90	178	90	73	10710	119.000	0.000	119.000	119	119	816.889	705.656	4.389	2.520	0.662	2.475	816.889	705.656	4.389	814	702	2	7	8	5
267	408	267	190	32307	121.000	0.000	121.000	121	121	856.124	705.532	4.749	4.087	1.314	4.056	856.123	705.532	4.749	852	699	2	9	14	7
104	172	104	83	12688	122.000	0.000	122.000	122	122	815.212	712.808	4.029	2.622	0.737	2.569	815.212	712.808	4.029	812	710	2	7	7	4
474	788	474	333	59250	125.000	0.000	125.000	125	125	874.260	724.382	5.281	5.569	2.148	5.204	874.258	724.382	5.281	867	717	2	17	20	11
83	140	83	67	10458	126.000	0.000	126.000	126	126	860.614	749.000	3.928	2.402	0.670	2.351	860.614	749.000	3.928	859	746	2	5	8	4
118	224	118	95	14986	127.000	0.000	127.000	127	127	838.864	759.051	4.008	2.905	0.938	3.032	838.864	759.051	4.008	834	755	2	9	9	5
249	402	249	168	31872	128.000	0.000	128.000	128	128	893.474	766.141	5.691	3.816	1.081	3.718	893.474	766.141	5.691	890	761	2	10	11	9
52	106	52	46	6708	129.000	0.000	129.000	129	129	834.750	768.308	3.750	1.964	0.471	1.899	834.750	768.308	3.750	833	766	2	5	6	4
165	316	165	139	21450	130.000	0.000	130.000	130	130	875.430	768.897	3.927	3.817	1.580	3.729	875.430	768.897	3.927	871	762	2	10	13	5
54	110	54	43	7074	131.000	0.000	131.000	131	131	841.093	778.463	3.685	1.994	0.361	1.969	841.093	778.463	3.685	839	776	2	5	6	4
41	94	41	39	5412	132.000	0.000	132.000	132	132	797.585	785.049	3.805	1.844	0.572	2.004	797.585	785.049	3.805	796	783	2	4	5	5
126	252	126	109	16758	133.000	0.000	133.000	133	133	832.889	784.643	4.643	2.986	0.967	3.008	832.889	784.643	4.643	829	781	2	9	8	7
127	222	127	99	17145	135.000	0.000	135.000	135	135	892.126	789.480	4.220	2.961	0.867	2.985	892.126	789.480	4.220	888	786	2	9	8	6
209	370	209	169	28006	134.000	0.000	134.000	134	134	876.722	788.000	4.043	3.966	1.579	3.957	876.722	788.000	4.043	871	782	2	12	12	5
61	120	61	49	8296	136.000	0.000	136.000	136	136	798.262	790.967	4.000	2.066	0.438	2.163	798.262	790.967	4.000	796	789	2	6	5	5
65	126	65	49	8905	137.000	0.000	137.000	137	137	883.277	795.938	3.754	2.163	0.376	2.127	883.277	795.938	3.754	881	794	2	6	5	5
49	114	49	46	6762	138.000	0.000	138.000	138	138	874.755	801.755	3.531	2.043	0.695	1.967	874.755	801.755	3.531	873	799	2	5	7	4
138	298	138	116	149880	1086.087	81.210	1093.000	139	1093	860.696	800.428	4.029	3.558	1.624	3.334	860.694	800.405	4.042	857	793	2	9	14	5
128	242	128	103	17920	140.000	0.000	140.000	140	140	856.516	807.547	4.109	3.105	1.145	3.002	856.516	807.547	4.109	852	803	2	9	12	5
234	406	234	167	32994	141.000	0.000	141.000	141	141	738.782	817.491	5.017	3.818	1.200	3.711	738.781	817.492	5.017	733	813	2	12	12	7
193	334	193	150	27599	143.000	0.000	143.000	143	143	866.233	820.523	4.031	3.812	1.483	3.800	866.234	820.523	4.031	862	816	2	13	10	5
188	376	188	140	27072	144.000	0.000	144.000	144	144	880.654	826.628	4.910	3.593	1.259	3.383	880.654	826.628	4.910	876	820	2	12	13	7
412	680	412	296	59740	145.000	0.000	145.000	145	145	829.714	833.187	5.444	5.129	2.251	4.709	829.712	833.186	5.444	823	819	2	13	22	10
72	144	72	61	10512	146.000	0.000	146.000	146	146	814.972	842.014	3.778	2.272	0.589	2.266	814.972	842.014	3.778	812	839	2	7	7	4
62	134	62	54	9114	147.000	0.000	147.000	147	147	756.774	849.645	3.984	2.206	0.706	2.079	756.774	849.645	3.984	753	848	2	8	5	4
101	198	101	80	17892	177.149	282.889	149.000	149	2992	831.871	860.000	4.812	2.701	0.772	2.646	832.368	860.000	5.318	829	857	2	7	7	7
171	290	171	131	25650	150.000	0.000	150.000	150	150	747.579	879.965	4.386	3.296	1.100	3.214	747.579	879.965	4.386	741	877	2	12	8	5
166	358	166	137	257411	1550.669	373.996	1650.000	151	1650	722.602	896.729	5.133	3.511	1.250	3.630	722.367	896.601	5.275	717	893	2	12	9	6
144	270	144	115	21888	152.000	0.000	152.000	152	152	765.042	897.479	4.431	3.097	0.986	3.116	765.042	897.479	4.431	760	893	2	10	10	5
254	384	254	164	38862	153.000	0.000	153.000	153	153	781.268	902.083	5.276	3.766	0.955	3.617	781.267	902.082	5.276	776	896	2	11	12	7
313	552	313	237	51311	163.933	175.731	154.000	154	3263	869.693	909.808	5.958	4.013	1.219	4.145	869.772	909.637	6.143	865	904	2	12	11	10
193	318	193	133	29915	155.000	0.000	155.000	155	155	837.715	921.979	5.098	3.417	0.978	3.266	837.716	921.980	5.098	834	916	2	8	11	8
230	398	230	176	35880	156.000	0.000	156.000	156	156	849.522	939.713	4.678	3.906	1.318	3.810	849.522	939.713	4.678	843	934	2	12	11	7
255	394	255	171	40035	157.000	0.000	157.000	157	157	765.737	942.333	6.090	3.749	1.068	3.595	765.736	942.333	6.090	763	936	2	7	13	9
219	362	219	161	279852	1277.863	76.020	1283.000	158	1283	841.269	946.845	5.137	3.719	1.203	3.594	841.271	946.832	5.150	836	942	2	11	10	8
236	548	236	199	40406	171.212	187.602	159.000	159	3041	856.203	982.157	6.081	3.920	1.256	3.943	856.047	982.146	6.217	850	978	2	12	11	11
129	230	129	101	20640	160.000	0.000	160.000	160	160	873.287	981.969	4.341	3.168	1.120	3.115	873.287	981.969	4.341	871	977	2	7	12	5
128	252	128	101	168944	1319.875	103.238	1329.000	161	1329	883.695	982.391	4.719	3.113	1.151	2.794	883.700	982.372	4.738	880	978	2	9	10	6
686	968	686	439	111132	162.000	0.000	162.000	162	162	717.949	1000.003	6.475	5.634	1.690	5.539	717.947	1000.001	6.475	712	989	2	16	18	12
163	316	163	134	30116	184.761	277.822	163.000	163	3710	892.153	1000.896	5.540	3.635	1.543	3.379	892.254	1000.555	6.183	884	998	2	15	6	10
109	218	109	98	332918	3054.293	28.256	3057.000	2762	3057	773.330	26.817	8.275	3.140	1.431	3.041	773.331	26.815	8.275	772	23	3	3	11	10
554	746	554	368	1354530	2445.000	0.000	2445.000	2445	2445	766.536	27.209	7.792	5.275	1.680	5.323	766.536	27.209	7.792	760	19	3	13	15	10
2833	2502	2833	1367	473110	167.000	0.019	167.000	166	167	783.562	35.548	7.697	10.309	3.793	9.976	783.562	35.548	7.698	774	13	3	21	38	11
957	1138	957	594	1623836	1696.798	70.000	1700.000	168	1700	800.094	41.979	7.450	6.667	2.602	6.392	800.090	41.974	7.458	794	27	3	12	28	11
7	26	7	7	1183	169.000	0.000	169.000	169	169	812.000	44.571	4.714	1.062	0.457	0.915	812.000	44.571	4.714	812	44	3	1	2	4
1808	2310	1808	1181	5266368	2912.814	148.535	3060.000	2763	3060	810.842	33.805	8.062	8.654	3.437	8.413	810.687	33.575	8.082	800	17	3	25	34	11
527	672	527	340	1614728	3064.000	0.000	3064.000	3064	3064	810.715	51.723	7.472	4.867	1.436	4.940	810.715	51.723	7.472	805	47	3	11	12	11
807	894	807	485	1371267	1699.216	75.972	1703.000	176	1703	749.204	50.338	7.678	5.717	1.579	5.621	749.199	50.337	7.687	741	46	3	16	9	10
1560	1462	1560	824	2170301	1391.219	30.863	1392.000	173	1392	765.226	46.065	7.658	7.878	2.563	8.077	765.228	46.064	7.661	757	33	3	16	25	10
2232	2108	2232	1135	388368	174.000	0.000	174.000	174	174	777.671	56.158	6.980	8.797	2.957	8.800	777.673	56.158	6.980	768	43	3	22	30	11
132	296	132	126	198044	1500.333	1124.378	2447.000	175	2447	736.894	49.098	6.871	3.339	1.170	3.228	738.227	48.163	7.455	730	45	3	10	7	9
1815	1886	1815	952	3084267	1699.321	50.577	1701.000	177	1701	825.731	46.989	7.918	7.724	2.296	8.088	825.732	46.985	7.922	817	36	3	22	21	11
882	912	882	472	2443383	2770.275	37.881	2769.000	2769	3894	750.071	60.799	8.195	5.991	1.618	5.726	750.071	60.797	8.197	745	55	3	13	18	11
329	662	329	284	847946	2577.344	686.808	2774.000	186	2774	820.392	61.815	7.249	4.131	1.402	4.127	820.489	61.804	7.445	812	57	3	14	10	10
613	810	613	402	1500624	2448.000	0.000	2448.000	2448	2448	763.279	61.892	8.563	5.117	1.404	5.083	763.278	61.892	8.563	756	57	3	16	13	11
1633	1748	1633	844	308637	189.000	0.000	189.000	189	189	832.576	66.644	7.417	7.646	2.166	7.672	832.575	66.644	7.417	823	54	3	21	25	10
2819	2550	2819	1327	538429	191.000	0.000	191.000	191	191	739.357	67.619	7.964	10.094	3.683	9.677	739.365	67.619	7.964	730	53	3	24	34	11
982	1288	982	612	193456	197.002	0.064	197.000	197	199	756.911	71.343	6.479	6.086	1.808	6.052	756.911	71.343	6.479	749	62	3	18	20	10
141	378	141	129	240101	1702.844	25.601	1705.000	1401	1705	806.305	62.496	5.560	3.602	1.355	3.655	806.307	62.497	5.562	800	57	3	12	13	9
993	1198	993	591	1692041	1703.969	67.507	1707.000	202	1707	782.112	72.378	7.146	6.015	1.738	5.831	782.110	72.380	7.153	775	62	3	16	20	10
69	166	69	65	95597	1385.464	145.667	1403.000	193	1403	792.754	65.754	5.130	2.312	0.781	2.373	792.750	65.751	5.157	791	61	3	5	8	5
39	102	39	36	7566	194.000	0.000	194.000	194	194	800.154	66.795	4.308	2.015	0.704	1.976	800.154	66.795	4.308	797	65	3	6	4	5
210	304	210	159	41580	198.000	0.000	198.000	198	198	729.490	66.790	7.381	3.637	1.312	3.531	729.490	66.790	7.381	728	58	3	4	13	9
383	478	383	249	772894	2018.000	0.000	2018.000	2018	2018	790.238	73.264	7.634	4.236	1.032	4.344	790.236	73.264	7.634	788	67	3	6	11	11
540	692	540	326	112860	209.000	0.000	209.000	209	209	798.856	74.717	7.941	4.854	1.178	4.875	798.855	74.717	7.941	795	69	3	11	11	11
1665	1932	1665	990	4080915	2451.000	0.000	2451.000	2451	2451	721.985	70.802	7.858	8.356	3.135	8.313	721.985	70.803	7.858	713	56	3	19	26	11
152	240	152	112	32528	214.000	0.000	214.000	214	214	767.099	75.651	4.553	3.066	0.861	3.063	767.099	75.651	4.553	762	72	3	10	8	5
82	172	82	62	17220	210.000	0.000	210.000	210	210	814.305	75.220	4.829	2.451	0.638	2.345	814.305	75.220	4.829	811	72	3	7	8	5
6	26	6	6	7250	1208.333	486.632	1407.000	215	1407	805.500	76.333	3.333	1.086	0.468	0.898	805.582	76.059	3.388	805	75	3	2	4	2
463	676	463	313	1285751	2777.000	0.000	2777.000	2777	2777	821.639	72.456	8.382	4.912	1.564	4.737	821.639	72.456	8.382	815	66	3	13	15	10
202	268	202	146	495708	2454.000	0.000	2454.000	2454	2454	790.139	80.554	6.847	3.412	0.977	3.369	790.139	80.554	6.847	787	79	3	8	4	11
330	450	330	215	464438	1407.388	65.617	1411.000	219	1411	832.961	80.748	6.952	4.086	1.085	3.979	832.960	80.743	6.962	825	77	3	12	9	10
1194	1726	1194	807	1557345	1304.309	1267.386	216.000	216	2779	846.729	77.260	7.570	7.759	3.352	7.636	841.815	80.325	8.037	837	65	3	25	23	11
330	526	330	244	917400	2780.000	0.000	2780.000	2780	2780	764.452	81.988	7.427	4.143	1.257	3.991	764.452	81.988	7.427	761	76	3	9	12	10
1511	1552	1511	815	347530	230.000	0.000	230.000	230	230	775.496	87.406	7.025	6.962	1.696	6.948	775.498	87.406	7.025	766	78	3	18	20	11
166	266	166	124	36520	220.000	0.000	220.000	220	220	756.873	84.476	5.271	3.163	0.823	2.986	756.873	84.476	5.271	753	80	3	10	8	7
100	236	100	90	202100	2021.000	0.000	2021.000	2021	2021	750.030	87.640	6.320	2.930	1.136	2.876	750.030	87.640	6.320	748	83	3	6	9	8
458	614	458	285	103508	226.000	0.000	226.000	226	226	798.314	84.980	8.596	4.517	1.108	4.565	798.313	84.980	8.596	793	81	3	12	12	11
494	680	494	317	164804	333.611	565.299	227.000	227	3325	825.676	87.915	5.660	4.914	1.418	4.983	826.081	86.946	7.366	819	82	3	14	12	10
759	948	759	463	170016	224.000	0.000	224.000	224	224	738.538	86.165	6.453	6.410	2.563	5.943	738.538	86.165	6.453	729	80	3	21	16	9
742	860	742	432	174371	235.001	0.037	235.000	235	236	733.761	91.767	7.907	5.932	2.074	5.428	733.762	91.767	7.907	727	84	3	20	13	11
901	1274	901	595	1946360	2160.222	472.368	2455.000	233	2455	850.717	87.705	7.528	6.280	2.220	6.046	851.357	87.300	7.646	843	79	3	18	18	10
507	688	507	334	865023	1706.160	92.894	1712.000	229	1712	717.600	87.178	7.351	5.695	2.612	4.990	717.602	87.168	7.366	707	78	3	20	15	10
637	820	637	416	1567020	2460.000	0.000	2460.000	2460	2460	763.794	92.823	7.567	5.170	1.438	5.192	763.794	92.823	7.567	755	87	3	15	10	11
357	560	357	244	84966	238.000	0.000	238.000	238	238	836.740	90.908	6.314	4.116	1.006	4.010	836.741	90.908	6.314	831	86	3	11	9	9
185	300	185	148	454545	2457.000	0.000	2457.000	2457	2457	799.849	91.957	6.746	3.272	0.906	3.259	799.848	91.957	6.746	796	90	3	9	8	9
37	102	37	37	90946	2458.000	0.000	2458.000	2458	2458	771.000	94.459	7.135	2.646	1.208	2.586	771.000	94.459	7.135	771	93	3	1	4	10
658	822	658	432	158578	241.000	0.000	241.000	241	241	715.365	97.079	7.307	5.816	2.158	5.454	715.365	97.079	7.307	706	88	3	16	18	10
93	212	93	84	119592	1285.935	671.322	1713.000	242	1713	748.817	97.989	5.204	2.748	1.004	2.653	748.252	98.761	5.555	746	94	3	8	7	7
407	484	407	245	99715	245.000	0.000	245.000	245	245	821.359	99.742	4.713	4.452	1.166	4.479	821.358	99.742	4.713	815	95	3	13	12	7
459	680	459	294	112914	246.000	0.000	246.000	246	246	836.074	99.597	7.216	4.514	1.157	4.499	836.076	99.597	7.216	830	95	3	13	12	10
700	1066	700	535	172900	247.000	0.000	247.000	247	247	767.613	100.503	6.034	7.013	3.307	6.407	767.613	100.503	6.034	754	97	3	30	10	10
1193	1514	1193	732	301829	253.000	0.000	253.000	253	253	758.112	107.706	6.889	6.872	2.181	6.470	758.110	107.706	6.889	747	101	3	25	18	11
433	808	433	347	141335	326.409	306.587	259.000	259	1718	797.545	109.707	4.995	5.731	2.174	5.842	798.651	110.955	4.934	789	102	3	16	16	9
210	336	210	175	54810	261.000	0.000	261.000	261	261	816.757	110.952	4.076	3.761	1.296	3.812	816.756	110.952	4.076	811	105	3	13	10	4
265	366	265	189	68105	257.000	0.000	257.000	257	257	725.996	108.389	6.955	3.973	1.341	3.982	725.996	108.389	6.955	721	106	3	15	6	10
280	428	280	211	72240	258.000	0.000	258.000	258	258	768.682	112.754	4.461	4.184	1.497	4.112	768.681	112.754	4.461	764	107	3	13	13	5
6	24	6	6	8825	1470.833	595.634	1714.000	255	1714	793.167	107.333	4.333	0.915	0.310	0.861	793.194	107.388	4.554	793	107	3	2	2	3
311	570	311	249	311994	1003.196	728.577	1719.000	264	1719	837.048	114.447	5.727	4.783	1.856	4.626	839.059	115.918	6.474	829	108	3	15	12	10
555	808	555	365	154290	278.000	0.000	278.000	278	278	745.106	120.364	4.786	5.577	2.057	5.498	745.108	120.364	4.786	739	111	3	20	17	6
554	804	554	387	951218	1717.000	0.000	1717.000	1717	1717	860.298	111.199	7.440	5.218	1.632	5.320	860.298	111.199	7.440	852	105	3	17	13	9
