Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
330	428	330	205	330	1.000	0.000	1	1	1	285.033	248.918	6.842	4.239	1.313	4.221	285.033	248.918	6.842	278	244	4	13	10	7
92	162	92	69	184	2.000	0.000	2	2	2	325.239	279.337	6.413	2.479	0.543	2.492	325.239	279.337	6.413	323	276	4	6	7	6
369	492	369	230	1107	3.000	0.000	3	3	3	324.474	290.233	7.008	4.483	1.369	4.525	324.474	290.233	7.008	321	283	4	9	15	8
186	332	186	145	36819	197.952	14.298	199	4	199	359.699	294.258	6.930	3.384	1.114	3.243	359.703	294.259	6.946	357	288	4	9	11	7
350	492	350	244	1750	5.000	0.000	5	5	5	350.620	296.409	6.489	4.842	1.886	4.662	350.620	296.409	6.489	344	287	4	12	15	6
307	534	307	238	1842	6.000	0.000	6	6	6	333.417	316.358	6.883	4.976	2.046	4.843	333.417	316.358	6.883	326	311	4	16	12	7
447	632	447	283	6542	14.635	140.287	8	8	2974	256.776	327.063	7.866	4.977	1.734	4.668	256.424	326.581	9.740	249	317	4	14	17	11
647	832	647	396	756990	1170.000	0.000	1170	1170	1170	344.844	322.680	7.261	5.621	1.818	5.824	344.844	322.680	7.261	336	316	4	17	15	8
511	796	511	363	6616	12.947	89.227	9	9	2026	358.102	343.763	7.315	5.389	1.835	5.324	358.985	343.531	7.829	351	336	4	17	14	9
127	220	127	100	31132	245.134	21.030	247	10	247	296.339	349.220	6.394	2.845	0.742	2.839	296.318	349.222	6.412	293	345	4	7	9	5
194	306	194	145	2134	11.000	0.000	11	11	11	339.629	350.789	6.155	3.687	1.326	3.732	339.629	350.789	6.155	334	346	4	11	11	5
357	538	357	234	4284	12.000	0.000	12	12	12	350.599	362.871	6.944	4.481	1.473	4.400	350.599	362.871	6.944	343	357	4	15	14	7
138	216	138	100	1794	13.000	0.000	13	13	13	267.051	364.565	6.239	2.939	0.779	2.997	267.051	364.565	6.239	264	360	4	7	9	5
181	270	181	130	2534	14.000	0.000	14	14	14	371.315	366.751	6.497	3.310	0.907	3.266	371.315	366.751	6.497	367	363	4	10	8	6
180	276	180	130	2700	15.000	0.000	15	15	15	326.217	378.028	6.311	3.468	1.171	3.250	326.217	378.028	6.311	323	372	4	7	13	6
265	414	265	195	4241	16.004	0.061	16	16	17	349.408	393.917	6.464	4.108	1.478	3.946	349.407	393.917	6.464	343	388	4	16	11	7
337	476	337	239	6066	18.000	0.000	18	18	18	292.169	400.890	6.306	4.539	1.533	4.630	292.169	400.890	6.306	285	394	4	13	14	6
101	180	101	79	1919	19.000	0.000	19	19	19	280.257	409.178	6.119	2.640	0.736	2.524	280.257	409.178	6.119	277	405	4	6	8	5
541	800	541	351	10820	20.000	0.000	20	20	20	359.686	423.135	8.638	5.284	1.708	5.170	359.686	423.135	8.638	353	417	4	13	17	12
725	950	725	453	15950	22.000	0.000	22	22	22	343.028	436.964	7.014	5.972	1.935	6.036	343.028	436.964	7.014	334	430	4	18	18	9
102	206	102	84	2346	23.000	0.000	23	23	23	354.108	447.392	6.892	2.737	0.877	2.679	354.108	447.392	6.892	351	445	4	8	6	8
130	240	130	110	3120	24.000	0.000	24	24	24	276.423	448.669	6.131	2.964	0.924	2.951	276.423	448.669	6.131	273	444	4	8	9	6
299	500	299	218	7475	25.000	0.000	25	25	25	318.722	471.993	6.572	4.428	1.515	4.256	318.722	471.993	6.572	313	465	4	13	14	7
132	208	132	94	3432	26.000	0.000	26	26	26	253.750	472.068	6.402	2.831	0.590	2.839	253.750	472.068	6.402	251	469	4	6	8	6
170	300	170	134	4930	29.000	0.000	29	29	29	305.865	483.818	6.565	3.560	1.327	3.355	305.865	483.818	6.565	302	477	4	9	13	6
188	314	188	141	5640	30.000	0.000	30	30	30	300.346	495.059	6.521	3.734	1.340	3.478	300.346	495.059	6.521	297	489	4	8	14	7
326	516	326	243	10106	31.000	0.000	31	31	31	329.006	497.457	6.365	4.623	1.726	4.617	329.006	497.457	6.365	322	492	4	15	15	6
380	444	380	215	12160	32.000	0.000	32	32	32	347.403	502.166	7.132	4.248	0.944	4.288	347.403	502.166	7.132	342	498	4	12	10	8
115	230	115	96	3795	33.000	0.000	33	33	33	349.835	512.574	6.652	2.928	0.976	2.952	349.835	512.574	6.652	346	509	4	9	7	7
136	242	136	104	4896	36.000	0.000	36	36	36	352.559	554.949	6.184	3.311	1.234	3.297	352.559	554.949	6.184	349	551	4	10	9	5
238	410	238	172	8806	37.000	0.000	37	37	37	280.992	559.277	6.756	4.176	1.584	3.999	280.992	559.277	6.756	276	553	4	12	15	6
173	260	173	119	6747	39.000	0.000	39	39	39	297.717	569.879	6.341	3.193	0.843	3.194	297.717	569.879	6.341	294	567	4	9	8	6
197	316	197	138	7881	40.005	0.071	40	40	41	272.249	575.102	6.492	3.542	1.114	3.417	272.248	575.102	6.492	268	569	4	8	13	6
